Time,Plant_Type,Temperature_C,Humidity_%,Soil_Moisture_%,Rainfall_mm,Dew_Point_C,Health_Percentage
2024-11-23 12:00:00,Soybean,28.35,67.32,69.91,13.41,17.27,96.44
2024-11-23 18:00:00,Soybean,49.15,30.76,92.28,1.42,32.63,7.83
2024-11-24 00:00:00,Soybean,35.24,43.36,35.13,1.29,12.21,27.68
2024-11-24 06:00:00,Soybean,44.13,88.47,20.54,1.59,32.27,5.0
2024-11-24 12:00:00,Soybean,19.99,66.81,70.31,16.9,18.94,59.49
2024-11-24 18:00:00,Soybean,24.26,71.6,67.81,8.74,18.51,90.58
2024-11-25 00:00:00,Soybean,37.98,47.94,45.13,2.71,11.64,47.89
2024-11-25 06:00:00,Soybean,35.47,36.05,29.56,1.84,12.19,32.07
2024-11-25 12:00:00,Soybean,39.07,48.65,27.16,0.79,10.75,20.85
2024-11-25 18:00:00,Soybean,23.0,69.06,69.22,12.17,22.61,89.99
2024-11-26 00:00:00,Soybean,29.66,73.2,65.12,6.0,24.47,96.48
2024-11-26 06:00:00,Soybean,22.09,72.46,71.61,2.72,12.17,64.92
2024-11-26 12:00:00,Soybean,26.64,66.49,68.21,5.98,20.48,85.34
2024-11-26 18:00:00,Soybean,25.09,74.27,71.97,13.45,22.8,97.17
2024-11-27 00:00:00,Soybean,22.7,68.88,83.41,11.84,15.48,50.92
2024-11-27 06:00:00,Soybean,18.83,52.77,80.11,16.18,14.1,76.75
2024-11-27 12:00:00,Soybean,34.48,36.25,39.8,0.53,14.3,34.18
2024-11-27 18:00:00,Soybean,30.95,78.64,65.89,18.09,14.17,54.07
2024-11-28 00:00:00,Soybean,36.53,35.48,20.15,1.79,14.0,26.0
2024-11-28 06:00:00,Soybean,36.86,37.44,46.55,0.73,13.65,42.45
2024-11-28 12:00:00,Soybean,43.49,36.97,99.33,1.84,31.15,18.25
2024-11-28 18:00:00,Soybean,24.25,69.08,76.33,10.89,17.82,93.55
2024-11-29 00:00:00,Soybean,28.18,66.1,79.85,4.11,16.7,100.0
2024-11-29 06:00:00,Soybean,27.64,64.84,75.32,9.45,16.47,95.01
2024-11-29 12:00:00,Soybean,36.79,41.81,49.38,0.58,12.91,36.78
2024-11-29 18:00:00,Soybean,18.16,63.65,57.96,7.19,25.88,60.14
2024-11-30 00:00:00,Soybean,37.77,35.2,44.64,2.83,12.65,43.45
2024-11-30 06:00:00,Soybean,17.12,57.4,69.26,12.67,26.69,62.68
2024-11-30 12:00:00,Soybean,37.57,48.61,37.35,2.67,13.93,22.21
2024-11-30 18:00:00,Soybean,24.75,77.09,79.95,9.05,12.27,75.73
2024-12-01 00:00:00,Soybean,26.22,65.99,65.37,13.86,16.01,94.68
2024-12-01 06:00:00,Soybean,35.14,42.54,22.84,1.01,13.36,22.11
2024-12-01 12:00:00,Soybean,26.86,72.86,68.19,4.59,17.15,100.0
2024-12-01 18:00:00,Soybean,26.1,64.72,75.89,12.29,21.03,90.44
2024-12-02 00:00:00,Soybean,26.23,63.28,59.97,7.84,18.01,74.2
2024-12-02 06:00:00,Soybean,24.16,68.19,76.8,9.47,15.53,92.29
2024-12-02 12:00:00,Soybean,29.99,73.27,69.63,10.76,18.41,94.04
2024-12-02 18:00:00,Soybean,20.42,72.82,73.97,7.82,22.4,94.28
2024-12-03 00:00:00,Soybean,19.26,75.93,76.28,13.66,12.27,56.63
2024-12-03 06:00:00,Soybean,34.0,41.11,49.34,2.07,14.86,29.4
2024-12-03 12:00:00,Soybean,41.26,91.58,22.77,30.62,33.83,5.0
2024-12-03 18:00:00,Soybean,23.78,78.46,70.28,11.32,26.3,59.36
2024-12-04 00:00:00,Soybean,40.31,42.14,43.77,1.69,14.3,41.04
2024-12-04 06:00:00,Soybean,36.89,35.27,48.29,0.01,12.48,30.31
2024-12-04 12:00:00,Soybean,35.48,31.74,35.53,0.86,13.91,26.64
2024-12-04 18:00:00,Soybean,29.98,59.02,58.27,17.21,22.73,69.24
2024-12-05 00:00:00,Soybean,23.63,73.96,56.34,13.54,19.09,72.33
2024-12-05 06:00:00,Soybean,40.17,32.61,38.02,0.65,13.28,24.99
2024-12-05 12:00:00,Soybean,41.55,37.55,48.2,2.37,11.76,32.89
2024-12-05 18:00:00,Soybean,42.39,36.79,24.55,0.07,34.42,5.1
2024-12-06 00:00:00,Soybean,21.38,53.4,56.96,3.96,13.07,65.64
2024-12-06 06:00:00,Soybean,31.86,72.04,82.32,17.04,16.79,60.46
2024-12-06 12:00:00,Soybean,26.98,63.22,69.45,18.77,24.32,62.93
2024-12-06 18:00:00,Soybean,23.52,60.25,71.04,12.15,18.59,98.97
2024-12-07 00:00:00,Soybean,21.75,69.13,78.35,13.5,24.99,94.13
2024-12-07 06:00:00,Soybean,46.3,33.61,97.82,30.32,28.15,7.86
2024-12-07 12:00:00,Soybean,22.33,60.55,78.58,6.2,18.1,92.47
2024-12-07 18:00:00,Soybean,22.37,64.07,72.54,13.48,19.64,85.78
2024-12-08 00:00:00,Soybean,35.96,35.59,42.87,1.71,13.86,45.12
2024-12-08 06:00:00,Soybean,31.83,54.52,82.04,4.24,19.43,49.45
2024-12-08 12:00:00,Soybean,21.48,74.24,74.54,13.97,18.75,94.16
2024-12-08 18:00:00,Soybean,24.03,70.43,66.14,6.53,18.11,91.57
2024-12-09 00:00:00,Soybean,37.44,41.39,40.03,1.23,10.96,41.36
2024-12-09 06:00:00,Soybean,24.75,70.63,71.74,10.23,21.44,100.0
2024-12-09 12:00:00,Soybean,23.22,64.61,71.57,13.85,23.14,86.07
2024-12-09 18:00:00,Soybean,30.73,58.04,77.1,8.79,19.62,72.57
2024-12-10 00:00:00,Soybean,41.19,43.89,37.82,0.34,12.83,31.9
2024-12-10 06:00:00,Soybean,20.52,60.33,65.15,4.08,16.1,86.04
2024-12-10 12:00:00,Soybean,29.87,61.91,69.59,9.46,23.58,99.84
2024-12-10 18:00:00,Soybean,39.55,47.42,43.33,2.61,12.89,32.86
2024-12-11 00:00:00,Soybean,30.09,79.78,55.17,5.11,19.05,74.9
2024-12-11 06:00:00,Soybean,23.95,65.45,67.66,7.73,24.93,95.39
2024-12-11 12:00:00,Soybean,27.26,60.45,65.78,5.05,24.65,98.65
2024-12-11 18:00:00,Soybean,25.16,63.32,73.55,11.57,18.1,98.78
2024-12-12 00:00:00,Soybean,23.98,74.9,78.7,6.94,17.1,85.17
2024-12-12 06:00:00,Soybean,41.28,32.0,38.66,1.77,13.89,23.19
2024-12-12 12:00:00,Soybean,20.12,73.3,73.9,10.71,24.82,87.15
2024-12-12 18:00:00,Soybean,39.82,32.4,39.72,1.6,11.78,32.79
2024-12-13 00:00:00,Soybean,41.2,46.18,20.52,2.82,13.95,28.63
2024-12-13 06:00:00,Soybean,43.98,97.18,19.37,26.4,32.44,17.66
2024-12-13 12:00:00,Soybean,20.47,52.0,60.09,14.21,13.67,58.67
2024-12-13 18:00:00,Soybean,27.79,55.47,56.67,10.49,17.05,53.24
2024-12-14 00:00:00,Soybean,28.96,61.82,75.38,4.65,24.75,100.0
2024-12-14 06:00:00,Soybean,40.02,38.6,36.73,0.03,14.63,29.03
2024-12-14 12:00:00,Soybean,29.2,74.84,78.72,12.74,24.98,90.15
2024-12-14 18:00:00,Soybean,20.98,64.44,79.69,12.71,15.04,85.52
2024-12-15 00:00:00,Soybean,20.82,67.84,75.7,3.32,14.44,65.91
2024-12-15 06:00:00,Soybean,18.49,54.54,69.53,4.19,15.59,73.21
2024-12-15 12:00:00,Soybean,48.26,94.38,14.09,21.97,28.35,17.12
2024-12-15 18:00:00,Soybean,32.26,77.59,70.33,18.45,24.71,59.82
2024-12-16 00:00:00,Soybean,25.48,73.17,71.8,5.0,17.58,98.94
2024-12-16 06:00:00,Soybean,26.96,76.1,59.74,9.61,25.76,61.66
2024-12-16 12:00:00,Soybean,21.42,67.98,65.06,5.07,18.92,93.97
2024-12-16 18:00:00,Soybean,41.52,33.11,23.52,2.88,10.19,34.77
2024-12-17 00:00:00,Soybean,28.74,74.08,69.61,7.17,21.54,88.01
2024-12-17 06:00:00,Soybean,31.85,76.35,67.86,9.63,26.69,75.64
2024-12-17 12:00:00,Soybean,28.86,63.16,77.71,10.24,15.73,100.0
2024-12-17 18:00:00,Soybean,41.77,31.21,35.38,2.25,12.83,23.3
2024-12-18 00:00:00,Soybean,25.02,71.36,70.08,9.44,23.77,97.17
2024-12-18 06:00:00,Soybean,20.31,62.02,73.71,16.35,18.8,73.31
2024-12-18 12:00:00,Soybean,23.96,72.13,79.75,5.6,17.78,94.65
2024-12-18 18:00:00,Soybean,37.59,38.74,48.38,0.37,12.82,50.28
2024-12-19 00:00:00,Soybean,38.21,48.61,42.64,1.29,11.66,47.36
2024-12-19 06:00:00,Soybean,23.64,78.82,59.47,8.87,25.13,57.98
2024-12-19 12:00:00,Soybean,17.38,68.27,77.93,12.64,12.78,55.52
2024-12-19 18:00:00,Soybean,26.06,67.38,73.36,6.64,15.67,55.46
2024-12-20 00:00:00,Soybean,38.55,33.54,26.53,2.62,13.71,27.32
2024-12-20 06:00:00,Soybean,47.97,88.86,22.71,0.37,28.78,14.97
2024-12-20 12:00:00,Soybean,28.2,61.15,79.93,8.73,23.02,97.85
2024-12-20 18:00:00,Soybean,26.52,61.17,84.22,17.69,16.04,82.38
2024-12-21 00:00:00,Soybean,24.42,59.63,73.4,6.66,13.7,56.97
2024-12-21 06:00:00,Soybean,18.64,68.84,80.57,18.33,22.05,52.96
2024-12-21 12:00:00,Soybean,27.38,52.42,55.85,4.2,15.77,59.05
2024-12-21 18:00:00,Soybean,26.54,52.38,63.83,3.32,17.88,54.35
2024-12-22 00:00:00,Soybean,27.05,58.47,71.42,7.84,21.21,75.97
2024-12-22 06:00:00,Soybean,22.84,53.1,81.38,18.8,21.97,74.52
2024-12-22 12:00:00,Soybean,26.06,61.59,72.27,6.78,23.9,93.37
2024-12-22 18:00:00,Soybean,39.33,40.21,41.49,1.3,12.97,33.99
2024-12-23 00:00:00,Soybean,45.89,87.1,16.75,1.36,30.21,19.1
2024-12-23 06:00:00,Soybean,20.13,68.72,78.47,7.52,17.33,95.42
2024-12-23 12:00:00,Soybean,32.87,69.78,84.5,9.53,19.37,68.9
2024-12-23 18:00:00,Soybean,20.73,67.28,67.94,11.85,19.85,88.97
2024-12-24 00:00:00,Soybean,25.5,69.22,69.07,13.77,16.11,89.96
2024-12-24 06:00:00,Soybean,41.08,49.84,31.68,0.31,10.26,34.61
2024-12-24 12:00:00,Soybean,40.91,28.14,10.5,30.02,33.45,16.67
2024-12-24 18:00:00,Soybean,22.03,66.94,71.83,16.0,26.73,65.52
2024-12-25 00:00:00,Soybean,33.9,37.43,47.19,0.12,11.82,38.59
2024-12-25 06:00:00,Soybean,28.85,70.81,73.04,8.62,19.32,86.3
2024-12-25 12:00:00,Soybean,24.18,71.48,69.38,11.64,17.92,85.61
2024-12-25 18:00:00,Soybean,32.81,59.18,69.09,17.15,19.37,66.72
2024-12-26 00:00:00,Soybean,23.83,68.84,79.16,7.45,21.26,100.0
2024-12-26 06:00:00,Soybean,41.72,89.57,96.14,1.37,29.51,7.47
2024-12-26 12:00:00,Soybean,20.08,66.48,79.55,13.69,16.4,98.12
2024-12-26 18:00:00,Soybean,34.01,33.89,51.92,1.84,14.93,44.93
2024-12-27 00:00:00,Soybean,43.43,95.31,12.83,1.32,30.27,8.63
2024-12-27 06:00:00,Soybean,34.4,31.28,47.65,0.58,13.28,52.43
2024-12-27 12:00:00,Soybean,23.27,63.17,73.06,12.11,22.74,91.62
2024-12-27 18:00:00,Soybean,26.33,69.13,65.75,5.53,23.31,90.86
2024-12-28 00:00:00,Soybean,28.41,65.95,65.75,7.7,17.85,100.0
2024-12-28 06:00:00,Soybean,43.13,31.84,95.01,1.51,31.16,33.45
2024-12-28 12:00:00,Soybean,26.83,69.95,79.11,12.71,23.27,88.23
2024-12-28 18:00:00,Soybean,20.69,66.79,77.31,8.99,16.03,83.88
2024-12-29 00:00:00,Soybean,20.44,74.57,68.26,13.79,21.55,100.0
2024-12-29 06:00:00,Soybean,36.3,38.69,54.23,0.45,12.33,40.03
2024-12-29 12:00:00,Soybean,37.13,35.35,40.78,1.94,14.93,31.4
2024-12-29 18:00:00,Soybean,29.55,64.98,72.25,5.81,17.44,100.0
2024-12-30 00:00:00,Soybean,31.61,55.39,61.96,2.1,19.62,75.68
2024-12-30 06:00:00,Soybean,40.04,46.34,20.54,0.9,10.75,29.05
2024-12-30 12:00:00,Soybean,23.8,56.82,63.67,14.96,26.85,69.5
2024-12-30 18:00:00,Soybean,21.37,69.08,73.27,11.06,21.8,87.69
2024-12-31 00:00:00,Soybean,26.82,63.19,70.24,7.74,17.72,86.66
2024-12-31 06:00:00,Soybean,20.65,63.17,76.08,7.93,15.64,89.5
2024-12-31 12:00:00,Soybean,40.24,36.72,27.25,0.4,10.37,38.31
2024-12-31 18:00:00,Soybean,40.56,30.33,48.24,0.56,13.27,43.3
2025-01-01 00:00:00,Soybean,46.65,89.18,92.01,22.37,31.61,16.88
2025-01-01 06:00:00,Soybean,44.25,93.43,90.55,0.03,32.14,5.0
2025-01-01 12:00:00,Soybean,26.16,62.88,67.84,10.53,15.54,91.35
2025-01-01 18:00:00,Soybean,28.54,54.5,62.66,3.34,18.39,74.07
2025-01-02 00:00:00,Soybean,22.57,69.08,66.51,10.8,21.43,96.65
2025-01-02 06:00:00,Soybean,26.62,67.97,74.2,10.83,21.37,99.88
2025-01-02 12:00:00,Soybean,29.46,70.99,62.46,17.34,17.79,72.03
2025-01-02 18:00:00,Soybean,19.08,74.72,84.02,3.87,13.83,67.53
2025-01-03 00:00:00,Soybean,20.35,65.82,73.12,5.01,23.02,100.0
2025-01-03 06:00:00,Soybean,22.64,71.48,68.13,13.48,22.17,100.0
2025-01-03 12:00:00,Soybean,23.2,54.11,67.77,2.53,22.43,68.78
2025-01-03 18:00:00,Soybean,24.76,65.83,72.06,12.21,19.51,100.0
2025-01-04 00:00:00,Soybean,40.8,35.4,51.16,0.1,11.31,36.06
2025-01-04 06:00:00,Soybean,21.35,69.46,67.34,11.35,23.6,100.0
2025-01-04 12:00:00,Soybean,23.1,65.38,68.6,13.15,20.75,98.04
2025-01-04 18:00:00,Soybean,25.38,63.23,75.78,11.22,23.11,92.62
2025-01-05 00:00:00,Soybean,36.64,45.28,43.74,2.98,11.73,36.47
2025-01-05 06:00:00,Soybean,31.67,57.04,66.84,6.85,18.83,56.92
2025-01-05 12:00:00,Soybean,27.36,68.09,65.12,11.94,17.66,100.0
2025-01-05 18:00:00,Soybean,22.55,73.24,80.08,7.46,13.55,55.99
2025-01-06 00:00:00,Soybean,25.83,65.05,65.77,11.53,17.94,97.46
2025-01-06 06:00:00,Soybean,39.73,34.21,33.91,1.56,14.61,34.07
2025-01-06 12:00:00,Soybean,26.83,68.87,71.41,11.34,20.15,100.0
2025-01-06 18:00:00,Soybean,28.36,62.05,79.04,8.88,17.59,100.0
2025-01-07 00:00:00,Soybean,34.27,33.62,50.7,2.39,12.28,35.32
2025-01-07 06:00:00,Soybean,25.81,55.16,58.66,3.23,23.16,69.71
2025-01-07 12:00:00,Soybean,25.6,73.56,66.27,13.07,21.98,100.0
2025-01-07 18:00:00,Soybean,21.9,61.16,61.53,12.68,14.59,58.8
2025-01-08 00:00:00,Soybean,20.73,77.85,72.66,14.72,22.0,62.8
2025-01-08 06:00:00,Soybean,35.24,45.0,23.2,0.53,11.86,22.75
2025-01-08 12:00:00,Soybean,21.73,69.85,65.82,12.37,18.73,98.03
2025-01-08 18:00:00,Soybean,26.21,69.2,71.3,11.62,20.46,93.95
2025-01-09 00:00:00,Soybean,42.99,87.32,20.77,0.94,30.94,7.1
2025-01-09 06:00:00,Soybean,27.88,55.81,81.92,6.26,20.14,73.41
2025-01-09 12:00:00,Soybean,29.84,65.39,71.82,6.93,16.74,99.69
2025-01-09 18:00:00,Soybean,48.24,33.38,20.11,1.39,28.37,20.08
