Time,Plant_Type,Temperature_C,Humidity_%,Soil_Moisture_%,Rainfall_mm,Dew_Point_C,Health_Percentage
2024-01-25 00:00:00,Rice,33.96,71.71,70.39,15.54,22.88,53.14
2024-01-25 06:00:00,Rice,28.49,83.72,76.28,8.62,24.64,96.83
2024-01-25 12:00:00,Rice,29.64,84.42,72.67,6.49,23.32,85.79
2024-01-25 18:00:00,Rice,22.87,67.88,82.5,18.27,19.67,56.0
2024-01-26 00:00:00,Rice,28.3,70.99,78.47,12.76,23.63,88.78
2024-01-26 06:00:00,Rice,24.02,86.13,65.46,19.08,21.85,54.13
2024-01-26 12:00:00,Rice,27.31,66.37,60.76,15.17,25.57,48.67
2024-01-26 18:00:00,Rice,22.26,84.4,63.12,6.04,25.49,54.72
2024-01-27 00:00:00,Rice,26.7,82.84,80.83,13.3,23.18,96.06
2024-01-27 06:00:00,Rice,35.12,36.24,23.42,0.08,15.91,38.27
2024-01-27 12:00:00,Rice,33.6,71.57,84.52,7.41,21.94,69.39
2024-01-27 18:00:00,Rice,29.18,70.25,73.08,19.12,26.93,52.53
2024-01-28 00:00:00,Rice,39.39,54.0,55.78,1.28,15.11,41.57
2024-01-28 06:00:00,Rice,25.98,84.77,82.52,10.26,21.37,91.74
2024-01-28 12:00:00,Rice,31.4,78.65,71.77,7.74,24.43,96.27
2024-01-28 18:00:00,Rice,25.96,83.11,83.5,10.97,24.8,99.55
2024-01-29 00:00:00,Rice,31.4,75.75,76.28,10.19,20.38,86.45
2024-01-29 06:00:00,Rice,25.19,70.08,71.68,9.05,26.35,62.14
2024-01-29 12:00:00,Rice,28.19,88.23,79.91,15.45,19.79,52.73
2024-01-29 18:00:00,Rice,28.47,75.01,78.95,12.71,20.85,81.02
2024-01-30 00:00:00,Rice,39.46,43.04,47.54,0.74,19.1,41.93
2024-01-30 06:00:00,Rice,26.69,87.68,62.75,5.33,29.35,65.72
2024-01-30 12:00:00,Rice,28.79,80.98,83.09,13.07,25.27,97.18
2024-01-30 18:00:00,Rice,24.88,88.43,89.63,3.67,26.17,67.21
2024-01-31 00:00:00,Rice,28.98,70.51,83.73,11.97,22.38,100.0
2024-01-31 06:00:00,Rice,37.87,31.11,53.16,1.79,16.15,32.05
2024-01-31 12:00:00,Rice,29.87,80.87,75.1,5.65,22.52,93.38
2024-01-31 18:00:00,Rice,33.52,68.52,78.48,3.41,28.31,53.75
2024-02-01 00:00:00,Rice,39.76,53.96,57.56,2.99,16.75,43.05
2024-02-01 06:00:00,Rice,33.36,83.51,89.52,10.1,22.48,53.23
2024-02-01 12:00:00,Rice,25.77,74.31,75.32,7.96,21.87,79.08
2024-02-01 18:00:00,Rice,24.84,84.02,88.5,4.52,22.43,60.55
2024-02-02 00:00:00,Rice,46.67,88.01,91.67,29.74,35.0,8.38
2024-02-02 06:00:00,Rice,26.31,75.25,81.69,5.58,27.75,98.41
2024-02-02 12:00:00,Rice,50.0,94.05,15.94,1.63,32.57,14.85
2024-02-02 18:00:00,Rice,23.19,69.44,86.32,5.2,28.55,80.53
2024-02-03 00:00:00,Rice,42.29,46.53,46.21,0.26,17.04,39.73
2024-02-03 06:00:00,Rice,23.05,81.13,66.61,4.29,28.07,61.51
2024-02-03 12:00:00,Rice,29.7,71.74,84.74,14.53,24.35,61.35
2024-02-03 18:00:00,Rice,33.06,81.83,86.02,17.23,26.07,60.18
2024-02-04 00:00:00,Rice,31.79,86.66,64.76,17.82,17.38,72.84
2024-02-04 06:00:00,Rice,36.45,54.96,52.72,1.52,15.03,32.95
2024-02-04 12:00:00,Rice,34.76,69.27,78.95,13.78,24.02,73.42
2024-02-04 18:00:00,Rice,34.52,79.71,70.26,18.84,18.33,75.98
2024-02-05 00:00:00,Rice,22.88,81.83,69.03,4.14,24.57,58.59
2024-02-05 06:00:00,Rice,43.76,52.49,58.76,0.39,18.79,30.85
2024-02-05 12:00:00,Rice,27.27,81.56,77.33,11.83,23.57,86.06
2024-02-05 18:00:00,Rice,41.24,32.47,28.83,2.04,18.27,25.86
2024-02-06 00:00:00,Rice,43.51,34.58,24.15,0.55,35.0,10.39
2024-02-06 06:00:00,Rice,25.22,75.53,79.78,13.64,23.79,100.0
2024-02-06 12:00:00,Rice,31.08,81.56,81.65,13.45,26.09,97.74
2024-02-06 18:00:00,Rice,39.33,33.76,24.69,2.06,17.15,27.48
2024-02-07 00:00:00,Rice,22.83,69.53,77.46,16.56,21.03,61.84
2024-02-07 06:00:00,Rice,25.79,86.08,80.85,16.26,17.52,56.66
2024-02-07 12:00:00,Rice,26.69,72.14,84.8,9.99,24.95,98.09
2024-02-07 18:00:00,Rice,28.62,75.26,71.32,5.33,20.63,92.42
2024-02-08 00:00:00,Rice,28.97,82.01,80.34,7.0,21.34,90.39
2024-02-08 06:00:00,Rice,31.55,78.12,70.78,12.09,26.97,100.0
2024-02-08 12:00:00,Rice,38.06,32.4,52.59,2.68,17.74,51.75
2024-02-08 18:00:00,Rice,31.51,63.69,62.45,7.2,19.07,73.21
2024-02-09 00:00:00,Rice,31.83,72.73,75.05,12.9,25.27,99.64
2024-02-09 06:00:00,Rice,31.97,79.75,84.62,7.0,25.44,86.83
2024-02-09 12:00:00,Rice,26.8,83.02,76.94,12.27,25.94,89.26
2024-02-09 18:00:00,Rice,42.4,35.88,95.79,1.75,35.0,10.73
2024-02-10 00:00:00,Rice,29.15,73.16,83.69,11.23,25.05,100.0
2024-02-10 06:00:00,Rice,43.8,37.82,24.57,0.49,35.0,9.71
2024-02-10 12:00:00,Rice,26.67,66.58,77.79,9.65,29.6,53.6
2024-02-10 18:00:00,Rice,36.18,43.61,58.79,0.71,15.37,36.71
2024-02-11 00:00:00,Rice,26.38,74.06,84.87,7.23,25.02,72.98
2024-02-11 06:00:00,Rice,30.15,77.12,79.96,13.44,26.45,95.24
2024-02-11 12:00:00,Rice,36.85,38.09,24.48,0.17,17.66,49.99
2024-02-11 18:00:00,Rice,28.55,72.23,70.62,14.87,27.72,83.86
2024-02-12 00:00:00,Rice,48.39,91.36,94.55,22.09,31.21,7.72
2024-02-12 06:00:00,Rice,34.61,80.83,62.82,10.54,28.29,57.07
2024-02-12 12:00:00,Rice,32.9,81.13,88.34,11.45,25.03,62.57
2024-02-12 18:00:00,Rice,48.9,90.12,92.16,21.6,35.0,24.84
2024-02-13 00:00:00,Rice,31.84,83.06,76.1,12.82,24.54,98.77
2024-02-13 06:00:00,Rice,29.67,81.43,82.12,12.98,23.48,100.0
2024-02-13 12:00:00,Rice,28.81,74.87,70.09,8.66,23.17,95.63
2024-02-13 18:00:00,Rice,27.61,71.1,73.41,11.03,25.35,90.55
2024-02-14 00:00:00,Rice,26.94,76.53,85.9,11.15,17.33,55.73
2024-02-14 06:00:00,Rice,28.94,83.42,78.24,16.82,26.34,76.66
2024-02-14 12:00:00,Rice,26.37,79.71,70.11,13.98,21.95,97.74
2024-02-14 18:00:00,Rice,25.34,70.6,68.55,16.65,24.01,58.19
2024-02-15 00:00:00,Rice,31.31,73.58,68.18,5.07,19.35,70.07
2024-02-15 06:00:00,Rice,35.96,37.7,42.69,2.89,17.42,41.31
2024-02-15 12:00:00,Rice,22.56,88.64,78.99,13.23,27.65,73.54
2024-02-15 18:00:00,Rice,27.34,87.2,85.2,9.01,20.08,59.75
2024-02-16 00:00:00,Rice,30.76,80.01,76.36,5.96,24.99,89.92
2024-02-16 06:00:00,Rice,42.77,32.87,28.67,0.07,18.21,32.08
2024-02-16 12:00:00,Rice,25.02,78.65,71.73,11.45,29.84,54.24
2024-02-16 18:00:00,Rice,31.33,89.76,80.77,5.18,18.35,75.92
2024-02-17 00:00:00,Rice,25.56,64.4,62.38,18.2,19.49,57.43
2024-02-17 06:00:00,Rice,28.63,82.01,71.01,7.34,24.32,96.33
2024-02-17 12:00:00,Rice,28.93,71.32,69.73,14.38,29.92,74.21
2024-02-17 18:00:00,Rice,22.78,88.81,76.87,5.98,25.97,57.08
2024-02-18 00:00:00,Rice,23.26,83.17,73.51,8.91,25.64,69.79
2024-02-18 06:00:00,Rice,50.0,93.11,98.42,1.51,31.89,20.15
2024-02-18 12:00:00,Rice,41.38,39.09,21.45,0.79,16.8,24.01
2024-02-18 18:00:00,Rice,27.78,79.01,76.71,10.16,27.36,96.56
2024-02-19 00:00:00,Rice,50.0,37.26,23.96,1.76,35.0,16.25
2024-02-19 06:00:00,Rice,27.82,80.42,72.6,8.46,27.8,100.0
2024-02-19 12:00:00,Rice,36.19,57.68,54.48,1.46,18.03,44.56
2024-02-19 18:00:00,Rice,23.9,63.91,71.03,3.44,18.76,73.99
2024-02-20 00:00:00,Rice,34.56,70.73,72.97,11.6,22.71,49.44
2024-02-20 06:00:00,Rice,30.45,63.72,64.56,16.27,22.98,53.49
2024-02-20 12:00:00,Rice,42.58,27.13,99.84,0.61,31.71,21.66
2024-02-20 18:00:00,Rice,50.0,91.85,93.06,0.26,35.0,11.24
2024-02-21 00:00:00,Rice,27.57,82.41,76.21,12.34,26.15,82.5
2024-02-21 06:00:00,Rice,26.82,72.06,81.4,10.35,21.72,76.48
2024-02-21 12:00:00,Rice,31.83,84.39,82.02,9.88,20.88,99.1
2024-02-21 18:00:00,Rice,28.42,74.87,72.25,12.37,23.81,91.42
2024-02-22 00:00:00,Rice,27.97,86.98,83.55,19.24,27.23,57.33
2024-02-22 06:00:00,Rice,30.89,83.53,70.58,9.61,25.1,100.0
2024-02-22 12:00:00,Rice,40.73,32.0,44.56,1.56,15.75,50.05
2024-02-22 18:00:00,Rice,25.59,71.08,80.74,5.71,20.1,100.0
2024-02-23 00:00:00,Rice,38.18,40.49,31.86,2.32,18.31,28.7
2024-02-23 06:00:00,Rice,25.15,84.52,71.23,7.95,26.15,99.27
2024-02-23 12:00:00,Rice,24.67,79.22,63.64,16.17,25.37,63.45
2024-02-23 18:00:00,Rice,48.02,93.53,97.48,0.68,35.0,11.62
2024-02-24 00:00:00,Rice,27.62,79.16,73.18,19.03,20.13,56.83
2024-02-24 06:00:00,Rice,25.72,86.12,84.48,17.39,28.95,56.82
2024-02-24 12:00:00,Rice,39.14,51.85,53.68,2.33,18.28,34.35
2024-02-24 18:00:00,Rice,42.43,95.63,11.98,1.01,35.0,17.03
2024-02-25 00:00:00,Rice,29.67,70.33,75.25,12.61,25.96,82.96
2024-02-25 06:00:00,Rice,28.23,73.7,70.14,12.26,27.93,88.1
2024-02-25 12:00:00,Rice,32.4,77.54,66.12,15.46,25.01,59.04
2024-02-25 18:00:00,Rice,22.07,62.99,82.83,15.68,19.63,75.95
2024-02-26 00:00:00,Rice,26.25,70.56,64.47,17.9,29.95,65.86
2024-02-26 06:00:00,Rice,40.34,42.38,35.66,2.09,15.02,30.13
2024-02-26 12:00:00,Rice,32.32,78.47,62.79,11.18,25.35,56.51
2024-02-26 18:00:00,Rice,29.85,84.54,80.29,7.59,27.73,73.69
2024-02-27 00:00:00,Rice,25.41,81.77,75.01,12.08,26.31,91.44
2024-02-27 06:00:00,Rice,28.04,73.31,71.33,10.98,25.89,99.42
2024-02-27 12:00:00,Rice,48.43,86.54,19.54,1.68,33.69,10.28
2024-02-27 18:00:00,Rice,26.35,62.68,60.79,17.14,20.55,66.07
2024-02-28 00:00:00,Rice,31.58,76.44,73.89,13.73,26.74,87.33
2024-02-28 06:00:00,Rice,23.74,82.38,62.42,11.44,22.68,75.33
2024-02-28 12:00:00,Rice,36.43,34.06,44.41,2.25,18.28,45.25
2024-02-28 18:00:00,Rice,31.34,74.08,73.74,12.59,23.6,97.32
2024-02-29 00:00:00,Rice,28.41,70.94,70.5,14.06,21.11,89.89
2024-02-29 06:00:00,Rice,35.2,58.9,46.55,1.68,19.68,27.91
2024-02-29 12:00:00,Rice,25.38,89.48,81.92,7.36,25.5,51.75
2024-02-29 18:00:00,Rice,48.09,28.38,11.71,1.7,34.93,20.42
2024-03-01 00:00:00,Rice,31.02,71.02,80.84,12.08,24.35,82.5
2024-03-01 06:00:00,Rice,31.62,80.04,82.75,9.62,23.29,88.91
2024-03-01 12:00:00,Rice,22.81,84.58,75.38,10.81,17.68,70.86
2024-03-01 18:00:00,Rice,27.31,77.79,81.35,7.05,27.02,97.6
2024-03-02 00:00:00,Rice,37.15,59.55,38.05,2.32,15.14,26.08
2024-03-02 06:00:00,Rice,28.47,80.39,63.16,16.98,21.95,72.26
2024-03-02 12:00:00,Rice,44.04,92.51,92.87,31.97,33.77,12.39
2024-03-02 18:00:00,Rice,32.31,86.0,69.5,18.4,20.6,78.88
2024-03-03 00:00:00,Rice,26.41,83.41,72.76,11.54,21.22,91.04
2024-03-03 06:00:00,Rice,42.23,59.01,40.21,1.25,19.92,43.3
